time,A0001,A0002,A0003,A0004,A0005,A0006,A0007,A0008,A0009,A0010,A0011,A0012,A0013,A0014,A0015,A0016,A0017,A0018,A0019,A0020,A0021,A0022,A0023,A0024,A0026,A0027,A0028,A0029,A0030,A0031,A0032,A0033,A0034,A0035,A0037,A0038,A0039,A0040,A0041,A0042,A0043,A0044,A0045,A0046,A0047,A0048,A0049,A0050,A0051,A0052,A0053,A0054,A0055,A0056,A0057,A0058,A0059,A0060,A0061,A0062,A0063,A0064,A0065,A0066,A0067,A0068,A0069,A0070,A0071,A0072,A0073,A0074,A0075,A0076,A0077,A0078,A0079,A0080,A0081,A0082,A0083,A0084,A0085,A0086,A0087,A0088,A0089,A0090,A0091,A0092,A0094,A0095,A0096,A0097,A0098,A0099,A0100,A0101,A0102,A0103,A0104,A0105,A0106,A0107,A0108,A0109,A0110,A0111,A0112,A0113,A0115,A0116,A0117,A0118,A0119,A0120,A0121,A0122,A0123,A0124,A0125,A0126,A0127,A0128,A0129,A0130,A0132,A0133,A0134,A0135,A0136,A0137,A0138,A0139,A0140,A0141,A0142,A0143,A0144,A0145,A0146,A0147,A0148,A0149,A0150,A0151,A0152,A0153,A0154,A0155,A0156,A0157,A0158,A0159,A0160,A0161,A0162,A0163,A0164,A0165,A0166,A0167,A0168,A0169,A0170,A0171,A0172,A0173,A0174,A0175,A0176,A0177,A0178,A0179,A0180,A0181,A0182,A0183,A0184,A0185,A0186,A0187,A0188,A0189,A0190,A0191,A0192,A0193,A0194,A0195,A0196,A0197,A0198,A0199,A0200,A0202,A0203,A0204,A0205,A0206,A0207,A0208,A0209,A0210,A0211,A0212,A0213,A0214,A0215,A0216,A0217,A0218,A0219,A0220,A0221,A0222,A0224,A0225,A0226,A0227,A0228,A0229,A0230,A0231,A0232,A0233,A0234,A0235,A0236,A0237,A0238,A0239,A0240,A0241,A0242,A0244,A0245,A0246,A0247,A0248,A0249,A0250,A0251,A0252,A0253,A0254,A0255,A0256,A0257,A0258,A0259,A0260,A0261,A0262,A0263,A0264,A0265,A0266,A0267,A0268,A0269,A0270,A0271,A0272,A0273,A0274,A0275,A0276,A0277,A0278,A0279,A0280,A0281,A0282,A0283,A0284,A0285,A0286,A0287,A0288,A0289,A0290,A0291,A0292
2018-01-01,43257.48,11814.639,15647.738,44279.04,32276.459,30380.984,24337.38,9935.777,29464.598,11267.989,18532.89,16779.613,16607.209,85724.04,21458.113,34991.62,25709.096,8670.743,15176.394,47560.676,7971.842,8592.453,53174.727,18012.21,24843.676,46697.355,24476.752,13643.069,38933.9,12940.858,14404.549,15643.496,301118.56,8259.768,38588.594,24967.865,5245.7456,25544.26,28931.74,8393.892,32068.607,54822.02,17552.275,4809.4155,33357.566,21930.832,20913.84,12411.223,11535.094,46609.95,58422.51,59316.645,19019.385,6324.154,6427.423,4597.5146,11944.646,12132.834,53892.316,10408.839,20229.89,24513.836,25227.695,13320.307,9926.379,12545.866,31424.164,9408.65,29424.846,201946.3,138197.8,563613.75,41310.766,13602.757,19392.072,151892.81,29342.326,106639.664,26764.121,40032.863,7403.2485,35353.664,21483.688,9566.867,48131.92,49818.004,12178.793,22044.102,289580.88,12338.909,41205.81,9499.67,267306.0,23572.566,20371.88,40301.793,15372.78,10768.141,12317.247,103736.71,16520.562,11872.728,6401.0654,46152.17,3340.3152,34713.61,1324867.8,29564.297,10550.208,40971.51,34632.375,60040.67,32934.42,47328.754,29721.652,15470.822,41296.16,3588.0085,10815.175,23336.826,57540.79,19414.395,16310.162,50818.727,12669.898,64118.27,16124.953,45810.92,36949.066,23188.932,40657.133,7422.3945,53907.777,20329.52,43605.492,41742.69,45066.34,10903.503,6235.2627,35278.22,9928.742,91584.87,28568.45,2728.8179,28615.338,9185.754,4709.2925,17692.258,1557.621,38409.008,21475.0,15894.772,68048.97,29687.287,16922.658,9210.478,78399.41,103733.6,32686.008,15102.627,16170.983,8452.738,9845.991,20144.182,26938.617,63653.477,43581.516,108930.4,17363.547,33036.566,192729.97,14389.395,31014.94,12039.626,11191.624,24625.416,7753.2563,51505.844,43834.59,120636.08,28357.182,17442.36,10831.608,23213.537,17323.172,13869.563,10003.103,44435.527,38016.03,31365.336,17318.787,24202.28,25614.594,92674.04,11049.894,91926.33,10142.816,10435.005,18231.318,17766.754,15593.65,58996.117,15336.277,6689.0615,109697.63,5465.0747,11260.691,35750.176,22553.08,12056.085,58453.734,134120.97,28381.178,55406.043,9711.652,19966.225,8907.083,76959.766,35792.75,95189.445,300943.3,20679.125,6835.025,340107.44,3432.9392,9251.749,4302.815,27165.357,60955.703,10798.376,145029.16,28911.59,45685.812,5554.4365,29052.393,14926.025,16524.846,13191.656,292800.03,121705.99,15996.6,68726.95,7019.568,5219.7163,74427.336,14215.9375,10026.292,19332.041,68712.17,28103.17,59757.855,202605.7,31579.479,262503.84,213093.36,287098.5,116598.32,217273.6,321625.25,37188.707,15063.87,22412.24,22315.86,5617.5215,15429.278,10163.334,165459.23,22731.99,4936.143,38283.453,30948.55,4809.4155,34566.402,5564.675,12900.863,88651.35,39564.53,20594.326,16891.412,14560.363,87854.39,3588.0085,60806.164,23092.023
2018-01-02,6183.035,5962.821,11113.245,16576.57,17817.625,127521.2,16503.84,16817.094,15486.484,4956.3857,8699.451,11477.843,9219.263,53229.2,12754.716,17835.26,6646.0127,3488.0073,8300.737,21963.283,4331.2974,2640.6243,22831.83,9321.735,20118.154,30708.316,25100.78,13867.607,21730.287,6724.701,4663.753,10152.327,121888.26,9443.711,31095.307,9828.294,4712.055,11119.502,13037.972,3788.1133,13828.711,22254.59,9613.748,5390.5107,23275.275,8950.231,16879.99,4058.2803,5653.057,27615.768,13462.186,30715.275,10601.816,2296.3062,3964.2546,5317.671,8091.0977,9861.627,15194.643,5969.362,10277.865,13773.923,22728.156,6524.2485,4936.17,6167.0054,17514.008,2062.3413,20222.715,108711.0,95947.28,343700.84,26213.562,6017.9385,10622.781,91854.664,14048.673,123117.84,12435.523,23793.295,2732.1763,19905.738,6265.4062,5325.263,61348.88,38486.676,5086.597,10437.965,209754.11,6280.417,23300.857,4988.6777,293196.18,12436.149,12977.016,22952.656,8253.262,5674.4243,6236.5747,88351.04,6539.704,4340.9194,4981.625,29060.957,3125.48,19791.92,979615.75,14390.624,5410.047,72171.195,11959.043,34797.812,14809.668,32980.363,14682.245,7581.948,26568.145,494.25455,5186.254,9897.418,38668.977,10687.997,10369.409,23225.453,8045.964,23021.236,11938.25,186787.6,19754.89,10150.6875,17330.305,3348.0435,20945.52,14559.57,25443.229,25492.352,24184.44,2764.3022,3089.085,18617.486,5007.8066,63559.676,15028.27,9078.058,35410.54,4307.435,5092.403,9123.944,14260.567,20098.266,13192.72,7116.527,40262.74,13272.451,7772.68,5179.9814,38930.52,78856.99,15053.618,5610.61,8896.311,4784.6816,4039.7952,12707.217,17656.64,49738.664,25380.523,32690.494,8457.099,19877.492,100562.01,15388.683,19931.271,9344.356,5202.839,28395.21,3199.4968,37303.855,20070.61,94667.33,23039.277,10098.108,5732.4404,17764.094,9039.36,6991.798,5017.354,31618.006,9446.479,17773.607,12539.874,18857.727,15250.571,42070.65,8134.2627,26433.582,4917.591,4938.442,8113.4307,42901.57,7399.992,21446.92,13609.105,7224.866,59911.55,1606.3782,7234.467,22674.945,12605.859,6537.8936,30818.857,95542.44,15667.823,45976.746,5225.0586,10331.405,7986.7783,45612.117,24928.615,56638.527,194610.45,11274.078,5574.5454,321641.16,339.1849,4562.8535,2610.101,13237.191,18064.309,5776.848,93235.3,15472.079,30231.592,4987.9497,25209.28,7162.618,7279.041,6449.9233,132723.44,75546.336,9035.054,42428.48,2675.1426,6814.818,54917.914,7487.061,5158.614,8135.2266,29307.342,18308.828,21419.287,129416.85,21049.701,163678.89,42011.387,134433.03,56416.105,122821.68,21141.006,23510.557,9616.955,8256.477,12252.995,4685.1387,8407.486,4945.822,110515.2,9781.577,1077.448,24002.057,14426.765,5390.5107,24388.809,5577.143,1923.4365,54615.25,19225.307,11358.264,6026.5825,6237.043,71102.69,494.25455,48248.688,18457.639
2018-01-03,4863.8003,5881.862,9982.844,18200.373,18194.576,24673.365,14539.376,12891.287,9824.108,4201.175,8554.848,10822.797,9160.998,57465.293,13172.688,18550.45,7787.1904,3494.9194,8219.777,23570.035,4131.072,2885.2317,25185.91,8992.667,21024.066,31158.637,26749.145,13616.964,21035.58,5586.9014,4279.532,12478.127,16201.866,11240.073,19659.922,14507.494,4699.6416,9497.777,12688.482,6052.098,14186.785,25904.215,9233.62,5147.864,21890.014,9724.294,15386.616,4826.3604,5272.93,24934.203,10534.829,31057.852,9494.441,2162.6274,2695.6152,5191.966,7500.881,8852.926,9505.814,5317.293,13324.035,13146.175,27760.172,6452.73,4693.5244,6747.8486,17239.95,4529.0034,15980.109,115446.96,83051.125,332720.88,29634.441,6304.9233,10125.109,81455.47,14144.995,128238.02,12162.309,22948.693,2897.6655,19504.855,5812.828,5796.3403,46462.566,37483.75,5740.121,10423.25,69510.89,6520.0303,25399.656,5446.3667,28913.037,12731.535,10123.031,21258.086,8176.2603,4857.426,6036.069,86711.87,6531.218,4899.3545,4113.869,28226.879,2502.621,18980.752,974704.5,12927.514,5634.7856,22472.367,11941.489,37193.223,14474.053,33172.37,15101.987,7767.1006,28480.826,390.14395,5614.521,12252.842,37343.355,10824.538,10288.448,24287.08,8147.9507,30299.602,12036.558,31135.111,17307.014,8005.044,16604.408,3214.3647,20944.89,10395.006,25445.498,25919.549,12491.087,2527.79,2046.7198,17081.54,4876.949,63263.66,16238.788,10280.134,35707.477,4064.793,4966.698,8642.996,10731.176,26111.502,13058.519,7511.7886,41379.203,13186.814,7961.5947,4503.532,37467.777,76101.74,15890.395,5501.7725,5776.3647,4542.035,3844.465,12223.884,23559.158,60909.82,21646.62,54901.832,8896.565,20036.684,127860.586,17679.09,22116.55,11498.15,5079.462,29113.85,2962.9841,38055.543,24172.383,57931.55,22351.426,10190.206,5111.5703,19406.486,9143.976,6611.671,4640.0728,32208.408,19988.441,22230.63,13061.59,18331.17,15680.543,47077.652,8010.885,53699.457,4799.912,5109.037,8468.403,41639.04,6688.57,21481.082,10192.013,55550.734,65868.7,1502.2686,6991.8213,22875.674,12951.37,6294.4565,39580.824,92215.31,16329.3955,43742.047,4917.8037,9554.599,7611.8086,48949.67,24650.31,52708.66,245260.67,11182.295,5229.056,591862.25,235.07446,4604.246,1501.4698,13067.67,58517.45,5580.5635,92146.13,15788.164,35760.83,4745.3047,20526.047,7069.0825,8289.456,6326.5454,210297.67,77205.164,9326.143,46578.36,3017.686,6709.1665,56329.97,8247.714,5337.7803,9400.699,31934.145,18103.672,26804.547,134396.94,21136.045,177484.58,151328.47,80899.625,58731.684,118272.91,20078.174,23481.693,6704.167,7679.2935,12962.8955,6364.3013,8643.962,5954.3643,112112.23,10339.12,943.7703,22631.451,14731.29,5147.864,23396.742,5334.4976,2585.817,54045.926,20792.463,11710.81,5545.6353,6157.9775,67771.88,390.14395,52211.125,18994.578
2018-01-04,6526.826,6506.971,9835.05,18605.336,18624.541,23459.846,15239.746,9969.239,10759.552,5585.0156,9071.205,12880.896,9529.358,49842.516,13034.857,18572.225,7342.112,3562.1323,8111.929,22697.857,4447.842,2637.7456,19576.49,9161.384,18877.973,31591.898,27001.334,13654.041,20373.395,6535.881,4575.3896,11219.789,4280.8657,30219.154,33163.43,8491.902,4956.7656,9698.136,13354.977,3599.3564,14163.398,25467.754,9459.529,5464.6367,24671.83,9262.579,15759.599,5347.87,5641.2905,25196.074,10237.465,30486.24,10746.451,2310.7856,2903.4197,5508.7393,8481.318,14165.39,5211.8647,5611.023,13692.396,13542.196,23528.04,7389.714,6371.4272,7495.5435,14687.983,2288.599,15074.33,121727.734,98096.055,387113.5,29876.5,6612.415,11932.328,46669.445,12965.644,112631.78,14120.11,23576.506,3585.7368,20139.896,6468.002,5399.389,47252.746,51442.383,5662.4688,10691.876,139312.55,6525.3994,26980.82,5997.1245,26957.783,12843.769,10741.007,23813.717,8875.507,5701.1665,6701.6577,90642.53,6868.575,6264.5464,4221.1436,31077.24,2680.857,15588.039,1129676.8,16479.717,5707.0728,56339.36,10081.978,36114.258,16435.025,33151.547,14696.798,8096.985,26980.807,568.3809,5828.5625,10280.943,36201.42,10768.824,10731.052,23186.762,8473.888,27161.877,8591.075,23155.793,17003.469,10230.6875,19487.646,4252.337,19798.688,14231.945,25464.584,26284.525,17948.422,3137.5952,2254.524,19438.463,5338.6826,64004.832,16099.754,8315.64,32369.791,4321.9136,5283.471,8834.085,1603.5653,19618.584,13426.88,8226.3955,44460.492,13756.498,8085.0225,4957.298,32891.58,84564.22,15874.59,5874.8364,8507.083,4799.1606,3872.1614,12467.64,20124.904,45569.43,25312.139,42309.41,8211.778,19497.184,139102.55,17636.75,43366.99,12810.458,5915.2173,19924.39,2974.4548,45697.637,23334.3,72063.69,22664.719,8745.229,5917.7764,19317.09,9481.421,7595.8086,5091.48,30788.984,17506.348,20178.355,13181.175,20211.875,15705.611,52628.77,8379.239,59611.87,4949.299,5434.9795,8689.008,53329.453,6655.6978,24701.38,11131.404,5440.757,65949.33,1680.504,7308.593,22849.459,12966.027,6560.7524,32159.53,90084.24,15167.075,41158.31,5299.1846,10272.092,7024.8975,44667.832,26100.707,56891.246,201689.47,11709.922,4788.57,701445.9,413.31113,4818.953,2022.1017,13358.385,43821.445,5632.562,89194.21,16235.159,39299.117,5292.3076,21563.088,7395.025,7538.623,6635.2593,213099.72,80805.086,8788.521,47310.773,3048.436,7723.5483,62833.758,8420.647,5383.403,8996.246,30945.416,18094.229,27146.254,147111.33,21612.225,172860.33,180312.77,72195.16,67044.63,125739.53,20438.354,18622.232,7386.796,8296.479,12527.545,11910.61,8969.906,6768.532,118061.5,10884.873,1151.5739,24143.607,16367.152,5464.6367,22841.674,5651.269,3488.5103,57831.16,20715.414,11977.106,5617.7446,5979.6562,74520.586,568.3809,47395.734,17615.396
2018-01-05,7197.555,7272.3604,11362.634,22809.443,19923.643,28128.916,17315.746,18751.27,18758.186,5921.4297,11737.135,12857.933,10677.463,71928.61,15505.966,23724.438,8585.007,3987.8813,9197.304,29921.342,5560.533,3108.6062,30224.422,10390.98,24150.312,34731.043,29681.068,16616.848,24771.666,7046.1997,5182.323,10742.671,72660.84,23787.348,24225.041,11801.674,5697.284,12627.825,14677.037,4361.067,18570.533,33346.37,10517.428,5996.1123,23337.74,9578.157,17847.684,5803.879,6355.928,28979.457,15197.397,26434.986,12223.169,3224.524,3491.756,6097.0747,10152.336,29074.57,14849.744,6154.4375,12171.299,15842.958,29218.389,8303.439,5598.6304,7834.521,20111.629,3349.4746,18873.133,63622.31,101315.555,389656.25,20631.15,6862.1494,11670.586,91020.336,14816.84,138446.98,16892.904,25787.377,3959.5645,21879.121,8047.942,5945.3066,43348.49,42139.004,6118.4775,11254.012,80723.55,7581.341,31948.383,7990.1353,7820.165,15535.569,12531.832,25558.055,9751.556,6844.4453,7422.8857,96389.81,7465.006,5313.3237,5176.293,27467.19,3442.5645,21105.875,1079489.8,15588.172,6722.4346,52329.69,13901.471,37331.27,18022.65,36176.47,16560.346,8538.653,30305.713,1160.3008,8409.2705,11241.82,44210.26,12487.566,11498.033,24894.684,8933.959,35634.824,14297.829,39651.367,17034.03,12588.624,22774.678,4309.6753,26978.332,15322.11,29194.867,30475.324,17515.252,3600.1338,3016.2314,20292.398,5843.64,72529.28,18891.326,11435.742,46956.582,5193.2334,6045.1787,9711.015,17647.043,19521.799,15166.1,8537.515,49782.812,16879.344,9108.954,6152.808,38561.523,80818.59,19925.357,6518.892,10349.319,5539.68,5239.4087,12664.324,23147.943,52198.99,23947.75,71629.305,9127.225,22234.893,160226.34,22712.406,26167.135,15023.496,6701.14,31835.52,3303.698,49729.42,24995.93,74894.56,26102.547,10729.873,6831.514,6314.064,10620.178,8244.597,6056.465,37098.277,17016.143,20627.896,12842.021,22605.646,18218.818,62359.914,9590.568,109499.27,5887.562,6732.622,10932.092,51505.16,7569.4355,28010.764,11807.237,30650.174,82260.06,2442.213,8070.2993,25386.846,15464.014,8145.1724,35754.176,97654.6,16196.18,46196.805,5764.6567,10911.988,7786.604,47922.973,28843.152,69601.36,181236.14,13515.572,6122.5693,712003.1,1005.23157,5732.691,1469.0502,15644.029,46254.527,5991.468,105019.96,19078.002,31995.17,6054.014,22899.139,7201.46,8454.062,7375.7773,199261.66,85029.195,9667.171,48453.13,3510.976,8536.838,53278.496,8379.113,6054.558,11530.021,35594.125,22812.803,35290.6,146011.0,23941.996,172258.28,128707.625,61591.676,69242.72,158016.12,32103.344,21849.346,8580.492,9840.134,15481.897,8363.25,8470.642,6855.332,132763.77,13099.972,1913.2815,26998.34,19009.021,5996.1123,27110.707,6239.6035,8859.058,68944.76,25572.79,13962.614,5870.3013,7257.8184,83041.516,1160.3008,45012.46,21742.629
2018-01-06,10901.894,9923.523,19906.29,42071.89,38766.754,47846.46,39895.348,34092.8,33374.844,10078.156,17334.625,20028.928,15798.548,113557.78,22250.506,34263.24,12174.027,7150.022,15932.95,42194.008,7085.84,6212.6113,57184.957,19153.506,31996.584,43289.793,43774.844,27710.777,37552.492,10663.892,11103.494,15091.13,409003.56,12638.6455,29767.504,22589.986,8168.7075,22290.795,26390.047,6142.646,29069.791,49145.887,15950.671,7890.3247,43169.273,19332.686,33326.055,9301.101,10414.524,44577.094,48983.492,51672.57,22134.87,5263.914,5012.508,7336.7363,10699.912,11581.622,47535.0,11321.231,20831.514,25816.197,50267.285,12701.76,8242.531,12325.784,35858.85,6311.2227,36203.703,223956.22,107587.516,524624.25,34605.715,10587.745,21074.031,185242.38,31872.596,161994.9,28752.123,41433.484,6432.164,34704.715,13815.453,8067.588,89718.35,92287.445,9738.55,20211.227,272264.72,10687.476,48470.965,8851.423,5518.221,30361.334,20719.166,42352.387,15526.481,8452.1875,11489.643,100091.875,14518.908,8985.372,8192.467,51234.37,4395.1562,35441.13,1543813.5,14058.598,11709.761,63953.324,31169.746,70105.87,32304.059,51243.406,32017.71,15975.738,55017.98,1683.5342,9300.815,21918.75,67685.45,21072.61,19025.066,45886.082,13713.275,58414.31,26557.797,79515.336,33723.984,25749.662,37515.484,5531.257,49215.957,27591.559,43786.207,30789.125,44876.883,8439.318,4416.014,35410.152,7957.602,72166.06,32104.656,20471.758,77395.18,8748.816,7709.159,16387.28,30161.447,39026.73,21224.865,14412.954,92543.734,28622.332,16588.984,8696.8125,75354.41,116238.41,31420.736,12770.062,17548.04,7487.6123,7970.89,20813.146,36065.383,97213.11,32470.469,135092.73,16445.252,34272.246,242794.55,30401.441,25994.004,26907.244,8449.172,67080.836,5652.0566,58099.996,33476.746,150052.84,41605.617,30002.072,9548.917,30479.07,18104.365,13723.73,7881.1504,47551.17,49392.996,27878.74,17469.621,34063.39,27513.002,103311.19,10369.284,102787.38,10444.477,9349.806,16115.6045,83035.01,12646.04,51339.43,15848.613,5988.706,119920.31,3754.5896,9983.867,35487.01,24277.49,11880.748,62939.29,150021.75,28008.758,61337.76,7789.025,19262.275,11791.087,77639.03,42414.062,107092.26,390825.0,20917.785,8683.05,123962.14,1492.6924,8329.509,1971.697,26512.832,104928.67,8690.586,147375.61,30657.729,49015.19,7480.806,41638.695,12073.494,16513.857,11797.886,286261.25,152833.47,14809.459,83229.43,5530.712,10458.411,47576.844,13319.129,8461.363,17240.69,74251.86,31447.223,55015.63,198654.7,36708.598,152693.69,251857.45,182017.55,117615.33,222901.55,37352.14,31135.533,14085.788,22610.64,24547.588,10479.45,11910.277,10147.239,192674.98,16774.203,3425.004,34313.06,27909.086,7890.3247,59686.566,8216.37,8061.028,108271.99,35295.45,20248.973,15215.648,10193.88,116808.28,1683.5342,56576.42,29650.4
2018-01-07,10185.114,9148.307,18990.104,37302.83,25893.895,46395.785,36797.188,32128.64,26156.014,8758.544,16138.24,19602.016,16373.319,100901.31,21550.316,32410.19,24477.947,6270.2686,15095.9795,43852.277,6133.57,5820.797,61281.79,16348.093,30696.482,39334.297,45966.004,27480.018,41139.477,10176.861,9165.104,14078.12,373185.56,10305.974,27861.53,21081.934,7420.0093,21855.516,24758.854,5799.769,27337.447,49447.113,15522.195,7759.04,43439.137,17349.928,31480.455,8173.8037,9865.166,49641.957,41644.574,58083.074,20568.967,4840.557,4888.318,7205.4517,8962.441,18026.63,41380.49,8665.15,20609.14,24580.715,47283.906,10825.393,8095.298,10100.915,26804.535,5514.3135,35283.848,172348.34,118479.84,466136.53,37585.184,10069.276,19329.553,128580.95,29422.383,136562.92,25771.838,45752.57,5709.64,31160.2,13037.19,7549.124,62990.832,70046.36,7703.0645,17090.793,305755.9,9885.86,48373.23,6888.0825,43482.426,24754.252,20915.031,44766.445,15890.428,7357.8696,11015.613,99290.35,13379.632,7858.076,7082.4814,50613.617,4395.644,33408.707,1363618.6,16314.164,9136.095,53156.266,29784.033,66455.7,33972.23,47647.223,29914.312,14278.828,49132.64,1801.5282,9686.958,20867.84,62455.086,20146.113,17254.072,45673.45,12454.748,57884.875,24203.785,83897.48,34270.633,23472.719,36701.44,5107.9,43299.277,26238.098,45469.098,33832.797,38453.973,8633.76,4657.635,30353.518,8199.396,73817.2,29175.5,20407.576,71287.93,7745.0513,7190.693,16487.451,29120.229,40096.336,19770.062,12035.84,70850.83,27972.47,14415.161,8178.3433,62938.426,106079.31,30721.98,11228.212,15881.523,6969.146,7250.7583,20124.01,33245.625,101290.62,35800.277,123026.22,15238.557,31566.492,218213.58,32770.44,30766.547,26285.156,7973.1357,57950.664,6523.6523,64141.98,48048.176,134729.11,34990.777,27696.701,9030.449,40560.438,17508.293,12586.571,7405.102,53148.047,46744.867,31732.623,17518.084,38087.656,26221.09,99711.805,10588.353,89313.0,10027.732,8463.119,14342.006,91082.055,12426.739,51979.035,11693.033,6728.0825,103075.15,3755.0789,9332.787,34612.914,22496.537,9426.723,54311.33,132483.3,26969.268,53297.69,6836.755,17278.379,13364.799,73662.266,42849.848,87419.36,342880.72,20138.139,8729.578,310809.22,1721.7003,7283.3223,1024.5751,24786.967,95546.73,8658.781,129990.53,29157.115,46326.69,7706.3994,36490.875,10880.996,15338.424,11279.417,235134.44,122647.266,13700.195,79353.07,5032.69,11137.923,33040.516,10228.428,8067.0347,15865.839,67237.95,30301.973,52293.473,162865.97,36435.023,172237.2,103372.99,47899.69,98213.766,191251.97,52971.85,29436.14,13567.319,17373.12,23293.709,10002.247,10682.342,7761.513,155757.81,14358.352,3226.1487,35089.695,22828.885,7759.04,47608.965,7697.902,13640.984,87806.375,32579.877,18302.842,12966.935,15098.683,100549.25,1801.5282,57257.207,29570.262
2018-01-08,5520.176,6142.636,10196.486,17467.463,13714.541,19495.28,15227.626,14698.232,14363.064,4484.509,8589.358,10555.865,8965.859,51479.21,12268.157,16151.49,6767.0566,3057.7812,7982.232,20809.277,4242.655,2109.2014,24398.441,8968.746,18722.959,30219.812,22753.604,17057.938,21538.074,6525.261,4418.3555,8401.805,122439.35,8984.259,29408.055,12290.541,4717.9883,9441.28,12088.212,3394.171,12710.543,20571.29,8996.07,5166.2124,22612.568,9129.169,15959.043,3628.0547,5234.5376,25930.11,11080.497,33440.996,10046.259,2165.2466,2698.2341,5210.315,8830.506,8853.688,10278.028,5389.043,10758.592,13249.241,32551.988,5395.738,4690.716,5516.5205,16256.323,3027.3687,15330.236,138620.3,91702.5,385802.16,15997.636,6089.476,9808.417,83974.16,12736.615,126916.77,12103.734,21243.479,2601.1162,19537.742,4391.819,5959.514,37494.625,36797.168,4521.733,12431.276,231275.28,6203.4824,24864.473,5791.938,28890.82,13376.99,9983.976,22130.51,7504.9,3750.3066,6040.594,91852.68,6462.74,3373.3677,4152.952,29716.736,2994.4204,18597.797,930520.94,7711.482,5501.886,37150.1,10909.471,31916.729,14275.301,31202.67,14656.058,7356.4404,25754.383,273.73062,5066.9014,9470.515,34623.246,9360.438,10288.135,21930.824,7569.924,19605.768,11781.972,39349.914,16336.924,10976.883,18772.547,3216.9832,19181.934,12048.374,25599.475,25960.988,10782.173,2749.9092,2481.8022,18118.629,4843.5884,59450.836,14870.826,9720.129,48155.633,5823.4365,4985.047,8405.441,14480.842,19987.09,12919.463,7039.5923,37333.176,12622.639,7712.244,5444.085,25966.826,79734.7,15076.525,5543.1313,8866.236,4653.6196,3956.0515,11696.101,24082.236,43042.6,25107.264,47378.863,8620.116,18663.719,133949.52,19730.176,48548.47,11904.9,5041.0684,26609.262,2769.2688,36992.516,17986.184,85914.03,20333.936,7639.3237,5223.629,22214.604,7911.844,6416.5312,4163.416,30841.207,4790.763,17348.912,10566.101,18289.635,14613.856,45264.14,8464.523,51987.902,4786.5303,5369.8115,7421.6206,55423.43,7718.261,17688.96,10360.629,31852.83,55359.47,1475.3182,6873.1743,20890.39,11906.427,4787.845,25763.6,89294.086,15528.339,39153.645,4271.324,9442.113,7819.2393,38237.44,24509.4,45764.22,220223.69,10735.131,5392.23,196708.14,283.3657,4254.7393,0.0,12766.281,49298.723,5398.2095,101235.625,15783.894,36109.793,4993.8833,20720.676,5905.4766,6918.1055,6330.571,169500.97,73280.4,8701.24,38642.902,2544.0825,8082.534,31518.69,5522.797,4663.1206,7742.5835,23910.363,17670.16,18257.236,115192.91,18496.465,176106.12,267464.3,233723.61,55069.51,108396.555,40397.848,17444.848,9127.855,6514.593,11553.5625,1382.5883,7155.8174,3881.1096,108279.516,10217.656,946.38837,24391.93,20886.227,5166.2124,19263.865,6280.687,7118.7124,49818.19,18288.947,10309.582,4594.389,6175.3594,68149.4,363.19363,61046.293,18183.166
